_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
195,2024,2,Occurrence,Gender,Female,ALL,All causes (total),ICD-10,11092.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,11092.0,False,True,2024-02
196,2024,2,Occurrence,Gender,Male,ALL,All causes (total),ICD-10,12649.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,12649.0,False,True,2024-02
212,2024,2,Occurrence,Gender,Female,ALZ,Alzheimer's disease,ICD-10,877.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,877.0,False,False,2024-02
213,2024,2,Occurrence,Gender,Male,ALZ,Alzheimer's disease,ICD-10,438.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,438.0,False,False,2024-02
223,2024,2,Occurrence,Gender,Female,CAN,Malignant neoplasms,ICD-10,2379.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,2379.0,False,False,2024-02
224,2024,2,Occurrence,Gender,Male,CAN,Malignant neoplasms,ICD-10,2523.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,2523.0,False,False,2024-02
234,2024,2,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,ICD-10,474.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,474.0,False,False,2024-02
235,2024,2,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,ICD-10,454.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,454.0,False,False,2024-02
245,2024,2,Occurrence,Gender,Female,DIA,Diabetes mellitus,ICD-10,408.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,408.0,False,False,2024-02
246,2024,2,Occurrence,Gender,Male,DIA,Diabetes mellitus,ICD-10,541.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,541.0,False,False,2024-02
256,2024,2,Occurrence,Gender,Female,HOM,Assault (homicide),ICD-10,26.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,26.0,False,False,2024-02
257,2024,2,Occurrence,Gender,Male,HOM,Assault (homicide),ICD-10,118.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,118.0,False,False,2024-02
267,2024,2,Occurrence,Gender,Female,HTD,Diseases of heart,ICD-10,2306.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,2306.0,False,False,2024-02
268,2024,2,Occurrence,Gender,Male,HTD,Diseases of heart,ICD-10,2849.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,2849.0,False,False,2024-02
278,2024,2,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,ICD-10,267.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,267.0,False,False,2024-02
279,2024,2,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,ICD-10,269.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,269.0,False,False,2024-02
289,2024,2,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),ICD-10,467.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,467.0,False,False,2024-02
290,2024,2,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),ICD-10,1210.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,1210.0,False,False,2024-02
300,2024,2,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,ICD-10,208.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,208.0,False,False,2024-02
301,2024,2,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,ICD-10,314.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,314.0,False,False,2024-02
311,2024,2,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,170.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,170.0,False,False,2024-02
312,2024,2,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,197.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,197.0,False,False,2024-02
322,2024,2,Occurrence,Gender,Female,PAR,Parkinson's disease,ICD-10,122.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,122.0,False,False,2024-02
323,2024,2,Occurrence,Gender,Male,PAR,Parkinson's disease,ICD-10,215.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,215.0,False,False,2024-02
333,2024,2,Occurrence,Gender,Female,PNF,Influenza and pneumonia,ICD-10,241.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,241.0,False,False,2024-02
334,2024,2,Occurrence,Gender,Male,PNF,Influenza and pneumonia,ICD-10,272.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,272.0,False,False,2024-02
344,2024,2,Occurrence,Gender,Female,STK,Cerebrovascular diseases,ICD-10,763.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,763.0,False,False,2024-02
345,2024,2,Occurrence,Gender,Male,STK,Cerebrovascular diseases,ICD-10,674.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,674.0,False,False,2024-02
355,2024,2,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),ICD-10,52.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,52.0,False,False,2024-02
356,2024,2,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),ICD-10,246.0,,,02/17/2026,02/17/2026,2024-02-01,2026-02-17,2026-02-17,False,,246.0,False,False,2024-02
377,2024,3,Occurrence,Gender,Female,ALL,All causes (total),ICD-10,11423.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,11423.0,False,True,2024-03
378,2024,3,Occurrence,Gender,Male,ALL,All causes (total),ICD-10,13134.0,,,02/17/2026,02/17/2026,2024-03-01,2026-02-17,2026-02-17,False,,13134.0,False,True,2024-03
