_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
2915,2025,5,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,29.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,29.0,False,True,2025-05
2916,2025,5,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,39.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,39.0,False,True,2025-05
2917,2025,5,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,253.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,253.0,False,True,2025-05
2918,2025,5,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,473.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,473.0,False,True,2025-05
2919,2025,5,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,812.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,812.0,False,True,2025-05
2920,2025,5,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1259.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,1259.0,False,True,2025-05
2921,2025,5,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2575.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,2575.0,False,True,2025-05
2922,2025,5,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4634.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,4634.0,False,True,2025-05
2923,2025,5,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,6303.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,6303.0,False,True,2025-05
2924,2025,5,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,7520.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,7520.0,False,True,2025-05
3096,2025,6,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,110.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,110.0,False,True,2025-06
3097,2025,6,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,24.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,24.0,False,True,2025-06
3098,2025,6,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,33.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,33.0,False,True,2025-06
3099,2025,6,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,235.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,235.0,False,True,2025-06
3100,2025,6,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,489.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,489.0,False,True,2025-06
3101,2025,6,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,730.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,730.0,False,True,2025-06
3102,2025,6,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1233.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,1233.0,False,True,2025-06
3103,2025,6,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2486.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,2486.0,False,True,2025-06
3104,2025,6,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4342.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,4342.0,False,True,2025-06
3105,2025,6,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,5722.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,5722.0,False,True,2025-06
3106,2025,6,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,7015.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,7015.0,False,True,2025-06
3278,2025,7,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,130.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,130.0,False,True,2025-07
3279,2025,7,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,29.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,29.0,False,True,2025-07
3280,2025,7,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,40.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,40.0,False,True,2025-07
3281,2025,7,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,235.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,235.0,False,True,2025-07
3282,2025,7,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,494.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,494.0,False,True,2025-07
3283,2025,7,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,835.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,835.0,False,True,2025-07
3284,2025,7,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1262.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,1262.0,False,True,2025-07
3285,2025,7,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2488.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,2488.0,False,True,2025-07
3286,2025,7,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4330.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,4330.0,False,True,2025-07
3287,2025,7,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,5896.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,5896.0,False,True,2025-07
3288,2025,7,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,7031.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,7031.0,False,True,2025-07
3460,2025,8,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,134.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,134.0,False,True,2025-08
3461,2025,8,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,26.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,26.0,False,True,2025-08
3462,2025,8,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,33.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,33.0,False,True,2025-08
3463,2025,8,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,234.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,234.0,False,True,2025-08
3464,2025,8,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,474.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,474.0,False,True,2025-08
3465,2025,8,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,886.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,886.0,False,True,2025-08
3466,2025,8,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1191.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,1191.0,False,True,2025-08
3467,2025,8,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2567.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,2567.0,False,True,2025-08
3468,2025,8,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4389.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,4389.0,False,True,2025-08
3469,2025,8,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,6010.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,6010.0,False,True,2025-08
3470,2025,8,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,7199.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,7199.0,False,True,2025-08
3642,2025,9,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,143.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,143.0,False,True,2025-09
3643,2025,9,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,18.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,18.0,False,True,2025-09
3644,2025,9,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,35.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,35.0,False,True,2025-09
3645,2025,9,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,197.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,197.0,False,True,2025-09
3646,2025,9,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,470.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,470.0,False,True,2025-09
3647,2025,9,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,776.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,776.0,False,True,2025-09
3648,2025,9,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1162.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,1162.0,False,True,2025-09
3649,2025,9,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2303.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,2303.0,False,True,2025-09
3650,2025,9,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4309.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,4309.0,False,True,2025-09
3651,2025,9,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,5753.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,5753.0,False,True,2025-09
3652,2025,9,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,6811.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,6811.0,False,True,2025-09
3824,2025,10,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,125.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,125.0,False,True,2025-10
3825,2025,10,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,20.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,20.0,False,True,2025-10
3826,2025,10,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,39.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,39.0,False,True,2025-10
3827,2025,10,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,200.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,200.0,False,True,2025-10
3828,2025,10,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,455.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,455.0,False,True,2025-10
3829,2025,10,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,783.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,783.0,False,True,2025-10
3830,2025,10,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1167.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,1167.0,False,True,2025-10
3831,2025,10,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2515.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,2515.0,False,True,2025-10
3832,2025,10,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4402.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,4402.0,False,True,2025-10
3833,2025,10,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,5987.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,5987.0,False,True,2025-10
3834,2025,10,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,7294.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,7294.0,False,True,2025-10
4006,2025,11,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,105.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,105.0,False,True,2025-11
4007,2025,11,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,15.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,15.0,False,True,2025-11
4008,2025,11,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,40.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,40.0,False,True,2025-11
4009,2025,11,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,176.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,176.0,False,True,2025-11
4010,2025,11,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,402.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,402.0,False,True,2025-11
4011,2025,11,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,721.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,721.0,False,True,2025-11
4012,2025,11,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1078.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,1078.0,False,True,2025-11
4013,2025,11,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2385.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,2385.0,False,True,2025-11
4014,2025,11,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4341.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,4341.0,False,True,2025-11
4015,2025,11,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,6025.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,6025.0,False,True,2025-11
4016,2025,11,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,7308.0,,,02/17/2026,02/17/2026,2025-11-01,2026-02-17,2026-02-17,False,,7308.0,False,True,2025-11
4188,2025,12,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,122.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,122.0,False,True,2025-12
4189,2025,12,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,15.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,15.0,False,True,2025-12
4190,2025,12,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,51.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,51.0,False,True,2025-12
4191,2025,12,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,189.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,189.0,False,True,2025-12
4192,2025,12,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,449.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,449.0,False,True,2025-12
4193,2025,12,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,772.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,772.0,False,True,2025-12
4194,2025,12,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1094.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,1094.0,False,True,2025-12
4195,2025,12,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2565.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,2565.0,False,True,2025-12
4196,2025,12,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4778.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,4778.0,False,True,2025-12
4197,2025,12,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,6596.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,6596.0,False,True,2025-12
4198,2025,12,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,8226.0,,,02/17/2026,02/17/2026,2025-12-01,2026-02-17,2026-02-17,False,,8226.0,False,True,2025-12
4370,2026,1,Occurrence,Age,Under 1 year,ALL,All causes (total),ICD-10,106.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,106.0,False,True,2026-01
4371,2026,1,Occurrence,Age,1-4 years,ALL,All causes (total),ICD-10,17.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,17.0,False,True,2026-01
4372,2026,1,Occurrence,Age,5-14 years,ALL,All causes (total),ICD-10,33.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,33.0,False,True,2026-01
4373,2026,1,Occurrence,Age,15-24 years,ALL,All causes (total),ICD-10,204.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,204.0,False,True,2026-01
4374,2026,1,Occurrence,Age,25-34 years,ALL,All causes (total),ICD-10,410.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,410.0,False,True,2026-01
4375,2026,1,Occurrence,Age,35-44 years,ALL,All causes (total),ICD-10,757.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,757.0,False,True,2026-01
4376,2026,1,Occurrence,Age,45-54 years,ALL,All causes (total),ICD-10,1213.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,1213.0,False,True,2026-01
4377,2026,1,Occurrence,Age,55-64 years,ALL,All causes (total),ICD-10,2480.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,2480.0,False,True,2026-01
4378,2026,1,Occurrence,Age,65-74 years,ALL,All causes (total),ICD-10,4646.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,4646.0,False,True,2026-01
4379,2026,1,Occurrence,Age,75-84 years,ALL,All causes (total),ICD-10,6688.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,6688.0,False,True,2026-01
4380,2026,1,Occurrence,Age,85 years and over,ALL,All causes (total),ICD-10,8468.0,,,02/17/2026,02/17/2026,2026-01-01,2026-02-17,2026-02-17,False,,8468.0,False,True,2026-01
