_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
1112,2024,7,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,3551.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,3551.0,False,True,2024-07
1289,2024,8,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7144.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,7144.0,False,True,2024-08
1290,2024,8,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1233.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,1233.0,False,True,2024-08
1291,2024,8,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9006.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,9006.0,False,True,2024-08
1292,2024,8,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,308.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,308.0,False,True,2024-08
1293,2024,8,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,2992.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,2992.0,False,True,2024-08
1294,2024,8,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,2836.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,2836.0,False,True,2024-08
1471,2024,9,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7036.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,7036.0,False,True,2024-09
1472,2024,9,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1206.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,1206.0,False,True,2024-09
1473,2024,9,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,8657.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,8657.0,False,True,2024-09
1474,2024,9,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,285.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,285.0,False,True,2024-09
1475,2024,9,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,2784.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,2784.0,False,True,2024-09
1476,2024,9,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,2571.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,2571.0,False,True,2024-09
1653,2024,10,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7243.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,7243.0,False,True,2024-10
1654,2024,10,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1321.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,1321.0,False,True,2024-10
1655,2024,10,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9004.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,9004.0,False,True,2024-10
1656,2024,10,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,287.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,287.0,False,True,2024-10
1657,2024,10,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,3106.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,3106.0,False,True,2024-10
1658,2024,10,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,2412.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,2412.0,False,True,2024-10
1835,2024,11,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7477.0,,,02/17/2026,02/17/2026,2024-11-01,2026-02-17,2026-02-17,False,,7477.0,False,True,2024-11
1836,2024,11,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1404.0,,,02/17/2026,02/17/2026,2024-11-01,2026-02-17,2026-02-17,False,,1404.0,False,True,2024-11
1837,2024,11,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9277.0,,,02/17/2026,02/17/2026,2024-11-01,2026-02-17,2026-02-17,False,,9277.0,False,True,2024-11
