_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
619,2024,4,Occurrence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,139.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,139.0,True,False,2024-04
630,2024,4,Occurrence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,5185.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,5185.0,True,False,2024-04
641,2024,4,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,523.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,523.0,True,False,2024-04
652,2024,4,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,1606.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,1606.0,True,False,2024-04
663,2024,4,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,536.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,536.0,True,False,2024-04
674,2024,4,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,396.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,396.0,True,False,2024-04
685,2024,4,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,309.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,309.0,True,False,2024-04
696,2024,4,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,467.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,467.0,True,False,2024-04
707,2024,4,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,1468.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,1468.0,True,False,2024-04
718,2024,4,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,344.0,,,02/17/2026,02/17/2026,2024-04-01,2026-02-17,2026-02-17,False,,344.0,True,False,2024-04
757,2024,5,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,1279.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,1279.0,True,False,2024-05
768,2024,5,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,5195.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,5195.0,True,False,2024-05
779,2024,5,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,1026.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,1026.0,True,False,2024-05
790,2024,5,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,852.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,852.0,True,False,2024-05
801,2024,5,Occurrence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,139.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,139.0,True,False,2024-05
812,2024,5,Occurrence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,5231.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,5231.0,True,False,2024-05
823,2024,5,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,513.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,513.0,True,False,2024-05
834,2024,5,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,1593.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,1593.0,True,False,2024-05
845,2024,5,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,503.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,503.0,True,False,2024-05
856,2024,5,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,397.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,397.0,True,False,2024-05
867,2024,5,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,302.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,302.0,True,False,2024-05
878,2024,5,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,432.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,432.0,True,False,2024-05
889,2024,5,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,1493.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,1493.0,True,False,2024-05
900,2024,5,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,371.0,,,02/17/2026,02/17/2026,2024-05-01,2026-02-17,2026-02-17,False,,371.0,True,False,2024-05
939,2024,6,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,1270.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,1270.0,True,False,2024-06
950,2024,6,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,4988.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,4988.0,True,False,2024-06
961,2024,6,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,920.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,920.0,True,False,2024-06
972,2024,6,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,847.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,847.0,True,False,2024-06
983,2024,6,Occurrence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,182.0,,,02/17/2026,02/17/2026,2024-06-01,2026-02-17,2026-02-17,False,,182.0,True,False,2024-06
